time,T_op,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
68.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45997701226383,18.45934330018897,2.9213658932552016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.2978880376805
68.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.487015385794809,18.52414386139656,2.894296837502924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.4543009335027
68.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514067050886737,18.58836930037045,2.8672994688335827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.61122441220675
69.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.541130366259145,18.651973122842367,2.84038982191003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7687124201522
69.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568203889052407,18.714909507423005,2.8135838976577894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.9268190109915
69.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595286370026015,18.777133337922123,2.7868976508832404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0855982756185
69.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.622376748584252,18.838600235155425,2.7603469779187138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.24510427027434
70.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64947414763633,18.8992665882141,2.7339477043056832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4053909428674
70.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676577868298118,18.959089585173288,2.707715572526986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.566512057575
70.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.703687384442805,19.018027243216004,2.681666229799193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.72852111778974
70.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730802337107773,19.076038438149613,2.655815215936001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.89147128748203
71.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.757922528765208,19.13308293329228,2.630177951293598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0554153110497
71.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.785047917463896,19.18912140770719,2.604769724808812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.2204054317296
71.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.812178610849854,19.24411548376293,2.5796056821407727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.3864933086504
71.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83931486007338,19.298027753998788,2.554700813926786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.55372993260386
72.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866457053590263,19.350821807274254,2.5300699441629177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.7221655406212
72.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.893605710864868,19.40246225418259,2.5057277187197813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.8918495294362
72.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.920761475982872,19.45291475170849,2.4816885940037983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0628303679261
72.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947925111181467,19.50214602711116,2.457966825774173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2351555086179
73.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.975097490304835,19.55012390101368,2.434576458125584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.40887129835386
73.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002279592192703,19.59681730968098,2.4115313126465097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.584022888211
73.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029472494009925,19.642196326468834,2.388844977762926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.7606541427703
73.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056677364524692,19.686232182427,2.3665307982769344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93880754883554
74.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083895457343491,19.72889728604029,2.344601865109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.118524123701
74.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.111128104110362,19.770165242091995,2.323071005257994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.29984332307185
74.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13837670767832,19.81001086963453,2.301950771973075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.48280294874075
74.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.165642735260718,19.84841021905312,2.2812534351711444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.6674390561263
75.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.192927711570176,19.885340588208752,2.260990972083543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.8537858617808
75.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.220233211952763,19.92078053764745,2.2411750581552976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0418756509769
75.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.247560855525016,19.95470990486353,2.221817058200076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2317386854804
75.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27491229832129,19.98710981760515,2.2029280178194632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.4234031116244
76.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.302289226458935,20.01796270621138,2.1845186550942155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.61689486879266
76.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329693349328696,20.047252314970507,2.16659935255488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.8122375984293
76.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357126392817513,20.07496371249002,2.149180149438964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.00945255368515
76.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38459009257106,20.101083301069707,2.132270734241474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.208558509819
77.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412086187303084,20.125598825069748,2.1158804375654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.4095716754648
77.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.439616412158468,20.148499378266525,2.1000182252790807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6125056048853
77.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.467182492137008,20.16977541018975,2.084692691984558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.8173711113241
77.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.494786135584633,20.189418731435104,2.069912054805932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.02417618157415
78.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.522429027758706,20.20742251794742,2.055684147499917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.2329258918796
78.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550112824473986,20.223781314270244,2.0420164148957007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.4436223252846
78.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577839145835524,20.23849103575834,2.028915907668322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.65626449054923
78.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.605609570064884,20.251548969750434,2.016389277450196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.8708482427441
79.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633425627425716,20.26295377570056,2.004442772284996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.08736620564184
79.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661288794254606,20.27270548426658,1.9930822324278443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.30580769601823
79.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.689200487103117,20.280805495355995,1.9823130864953409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.52615864997927
79.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71716205699652,20.28725657512928,1.972140347968735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.74840155142465
80.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.745174783814848,20.292062851962164,1.9625686120531591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.9725153627624
80.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.773239870801412,20.295229811368998,1.9536020528955047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.19847545798314
80.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80135843920413,20.29676428988992,1.945244421163232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.42625355820724
80.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.829531523054388,20.2966744679458,1.9374990419860372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6558176698096
81.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85776006408846,20.29496986166515,1.9303688132619496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.8871320252317
81.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88604490681588,20.291661313688437,1.9238562043291456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1201570265865
81.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914386793739345,20.28676098295576,1.917963255004353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.3548491921562
81.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942786360730263,20.280282333484877,1.912691574988443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.5911611058902
82.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97124413256401,20.272240122146908,1.908042343639431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.82904136999787
82.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99976051861879,20.262650385448463,1.9040163101127687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0684345607368
82.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02833580874164,20.25153042532904,1.9006137938684653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.3092811874908
82.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.056970169285098,20.2388987939838,1.8978346855442625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.5515176552306
83.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.085663639317724,20.22477527772233,1.8956784481937088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.79507623044753
83.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.114416127011577,20.209180879874804,1.8941441188876456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.039885010649
83.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14322740620935,20.19213780275782,1.8932303106773236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.2858678974993
83.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.172097113173953,20.17366942871265,1.8929352149169585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5329445736887
84.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.201024743522783,20.1538003002297,1.8932566039432743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.78103048361146
84.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.230009649349082,20.13255609917346,1.894191834109191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0300368179248
84.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25905103653214,20.10996362512296,1.8957378491685175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.2798705020676
84.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.288147962238378,20.086050772843627,1.8978911840082024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.5304341888024
85.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.317299332614718,20.060846508906764,1.9006479687242908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7816262548526
85.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.346503900675648,20.034380847474075,1.904003933037544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0333408016926
85.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.375760264385177,20.006684825264703,1.9079544110442264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.2854676605536
85.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405066864934565,19.977790475723413,1.9124943462973805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.5378924016983
86.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.434421985216602,19.947730802408984,1.9176182972134932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.79049634801805
86.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.463823748496976,19.91653975162234,1.9233204427992443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0431565929975
86.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.493270117282998,19.88425218429496,1.9295945886926784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.2957460230942
86.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.522758892389817,19.850903847158246,1.9364341735128603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.54813334456816
87.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.552287712204054,19.8165313432155,1.9438322755118236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.800183114803
87.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581854052144555,19.781172101538434,1.95178161952229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.05175577814344
87.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.611455224319736,19.744864346410917,1.9602745841944045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.3027077062822
87.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.641088377380813,19.707647065842885,1.9693032095144367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.55289124321445
88.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.670750496570085,19.66955997947838,1.9788592045981948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.80215475478235
88.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.70043840396311,19.6306435059215,1.9889339557515424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0503426828194
88.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730148758903518,19.590938729505165,1.9995185347902984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.2972956039085
88.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.759878058628985,19.550487366527538,2.0106037076114323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.54285029275394
89.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.789622639086678,19.50933173098189,2.0221799430073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.78683979017234
89.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.819378675936402,19.46751469980561,2.0342374217147303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0290934756939
89.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.849142185739275,19.425079677674837,2.046766045689305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.26943714476806
89.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8789090273299,19.38207056137149,2.059755447597593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.50769309055806
90.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908674903369478,19.338531703749684,2.073195000516557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.74368019030635
90.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93843536207747,19.294507877329103,2.087073827831894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.9772139962481
90.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96818579913898,19.25004423754299,2.101380813325467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2081068310432
90.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99792145978498,19.20518628566896,2.1161046114422977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.4361678876972
91.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.027637441042415,19.159979831470885,2.13123365772728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.661203333928
91.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.057328694150916,19.11447095558053,2.1467561794217254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.8830164209416
91.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086990027142798,19.068705971647866,2.162660206209601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.10140759656724
91.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.116616107582882,19.02273138828888,2.1789335811033093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.31617462269713
92.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.146201465464417,18.976593870860658,2.19556397145862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.52711269697977
92.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.175740496257482,18.930340203092538,2.2125388801083465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.7340145786991
92.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205227464105825,18.884017248603534,2.22984565660418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.9366707187771
92.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.234656505168156,18.83767191233543,2.2474715085560946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.1348693938279
93.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26402163109984,18.791351101931337,2.265403513058541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.3283968441858
93.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2933167326705,18.74510168908994,2.2836286281926816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.5170374158282
93.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.322535583513446,18.69897047092506,2.3021337045937846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.7005737061086
93.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35167184400222,18.65300413136076,2.320905497072899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.878786713209
94.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38071906524974,18.60724920259196,2.3399306762818384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0514559892175
